Buyer_ID,Farmer_ID,Crop,Match_Score
B1264,F0090,Wheat,0.598
B1264,F1140,Rice,0.598
B1265,F0136,Cotton,0.882
B1265,F0442,Millets,0.822
B1265,F0383,Sugarcane,0.6
B1265,F0957,Sugarcane,0.599
B1265,F0533,Rice,0.599
B1266,F0405,Millets,0.803
B1266,F0697,Barley,0.6
B1266,F1063,Barley,0.6
B1266,F1448,Millets,0.6
B1266,F0004,Barley,0.599
B1267,F0898,Sugarcane,0.842
B1267,F1847,Millets,0.687
B1267,F1466,Pulses,0.6
B1267,F1385,Rice,0.6
B1267,F0995,Sugarcane,0.6
B1268,F1102,Wheat,0.823
B1268,F0832,Cotton,0.745
B1268,F1689,Rice,0.6
B1268,F0452,Pulses,0.599
B1268,F1563,Sugarcane,0.599
B1269,F1316,Sugarcane,0.599
B1269,F0602,Millets,0.598
B1269,F0634,Rice,0.598
B1269,F0107,Pulses,0.598
B1269,F0278,Pulses,0.598
B1270,F0371,Sugarcane,0.904
B1270,F0032,Rice,0.819
B1270,F0970,Maize,0.762
B1270,F0517,Millets,0.599
B1270,F0113,Millets,0.599
B1271,F0969,Pulses,0.893
B1271,F0393,Millets,0.599
B1271,F1596,Millets,0.599
B1271,F1191,Maize,0.599
B1271,F1731,Pulses,0.599
B1272,F1358,Maize,0.816
B1272,F1782,Millets,0.738
B1272,F1083,Cotton,0.599
B1272,F0654,Cotton,0.599
B1272,F0867,Cotton,0.598
B1273,F1066,Maize,0.598
B1273,F1173,Maize,0.595
B1273,F1844,Maize,0.595
B1273,F1368,Pulses,0.594
B1273,F1330,Cotton,0.593
B1274,F1716,Millets,0.599
B1274,F0610,Millets,0.599
B1274,F0758,Maize,0.599
B1274,F0649,Millets,0.599
B1274,F0144,Millets,0.599
B1275,F0937,Pulses,0.599
B1275,F0681,Millets,0.599
B1275,F0024,Millets,0.598
B1275,F0223,Pulses,0.597
B1275,F1633,Millets,0.597
B1276,F0823,Pulses,0.848
B1276,F0053,Maize,0.599
B1276,F0303,Maize,0.599
B1276,F0329,Millets,0.596
B1276,F0706,Cotton,0.594
B1277,F1945,Cotton,0.694
B1277,F1230,Maize,0.6
B1277,F0537,Millets,0.598
B1277,F1782,Millets,0.597
B1277,F1927,Cotton,0.597
B1278,F0579,Wheat,0.702
B1278,F1062,Cotton,0.599
B1278,F1070,Cotton,0.599
B1278,F0553,Cotton,0.598
B1278,F0539,Cotton,0.598
B1279,F1853,Pulses,0.847
B1279,F0851,Barley,0.804
B1279,F1103,Sugarcane,0.6
B1279,F1535,Maize,0.599
B1279,F1410,Wheat,0.599
B1280,F1328,Cotton,0.6
B1280,F0913,Cotton,0.599
B1280,F0845,Cotton,0.599
B1280,F0100,Cotton,0.599
B1280,F0417,Cotton,0.599
B1281,F1775,Barley,0.957
B1281,F1060,Sugarcane,0.693
B1281,F0031,Cotton,0.6
B1281,F1926,Cotton,0.6
B1281,F0462,Cotton,0.598
B1282,F0581,Pulses,0.598
B1282,F0355,Millets,0.598
B1282,F1693,Sugarcane,0.597
B1282,F0815,Sugarcane,0.597
B1282,F1158,Rice,0.597
B1283,F1191,Maize,0.749
B1283,F0315,Maize,0.599
B1283,F1510,Sugarcane,0.599
B1283,F1268,Sugarcane,0.599
B1283,F0639,Wheat,0.598
B1284,F1190,Millets,0.918
B1284,F0744,Cotton,0.631
B1284,F1749,Barley,0.607
B1284,F0033,Sugarcane,0.6
B1284,F0302,Rice,0.6
B1285,F1055,Rice,0.599
B1285,F0890,Rice,0.599
B1285,F0671,Rice,0.599
B1285,F0429,Rice,0.599
B1285,F0709,Millets,0.599
B1286,F0234,Sugarcane,0.741
B1286,F0085,Barley,0.737
B1286,F1595,Sugarcane,0.6
B1286,F1315,Pulses,0.599
B1286,F0975,Sugarcane,0.599
B1287,F1554,Sugarcane,0.7
B1287,F0944,Cotton,0.599
B1287,F0471,Cotton,0.599
B1287,F0003,Cotton,0.598
B1287,F0206,Cotton,0.598
B1288,F0059,Maize,0.829
B1288,F0179,Rice,0.6
B1288,F0665,Rice,0.6
B1288,F0679,Wheat,0.599
B1288,F0294,Wheat,0.599
B1289,F1942,Millets,0.724
B1289,F0028,Wheat,0.599
B1289,F1370,Wheat,0.598
B1289,F1168,Pulses,0.598
B1289,F1650,Wheat,0.598
B1290,F0463,Pulses,0.697
B1290,F0985,Millets,0.599
B1290,F0795,Rice,0.599
B1290,F1962,Rice,0.599
B1290,F0448,Pulses,0.599
B1291,F0531,Rice,0.6
B1291,F0685,Rice,0.6
B1291,F0026,Pulses,0.599
B1291,F0773,Rice,0.598
B1291,F0907,Wheat,0.598
B1292,F1270,Wheat,0.6
B1292,F0066,Wheat,0.599
B1292,F1153,Sugarcane,0.599
B1292,F1421,Rice,0.598
B1292,F0898,Sugarcane,0.598
B1293,F0031,Cotton,0.825
B1293,F1212,Sugarcane,0.599
B1293,F1933,Rice,0.599
B1293,F1403,Rice,0.599
B1293,F0367,Pulses,0.598
B1294,F1888,Sugarcane,0.854
B1294,F0914,Wheat,0.6
B1294,F1724,Wheat,0.599
B1294,F0413,Pulses,0.599
B1294,F1351,Sugarcane,0.599
B1295,F1814,Cotton,0.891
B1295,F0886,Cotton,0.6
B1295,F1635,Cotton,0.6
B1295,F0100,Cotton,0.599
B1295,F0831,Cotton,0.599
B1296,F0542,Wheat,0.6
B1296,F1734,Sugarcane,0.599
B1296,F1327,Rice,0.599
B1296,F1222,Wheat,0.599
B1296,F0753,Wheat,0.598
B1297,F1960,Maize,0.709
B1297,F1232,Millets,0.598
B1297,F0434,Millets,0.598
B1297,F1198,Maize,0.598
B1297,F1229,Pulses,0.597
B1298,F0180,Maize,0.741
B1298,F1623,Pulses,0.597
B1298,F1385,Rice,0.596
B1298,F0176,Pulses,0.596
B1298,F0995,Sugarcane,0.595
B1299,F0630,Barley,0.6
B1299,F0909,Barley,0.594
B1299,F1813,Barley,0.593
B1299,F0495,Cotton,0.593
B1299,F1862,Pulses,0.592
B1300,F1774,Sugarcane,0.75
B1300,F1277,Rice,0.66
B1300,F0683,Barley,0.599
B1300,F0356,Barley,0.599
B1300,F1813,Barley,0.597
B1301,F1333,Barley,0.893
B1301,F1952,Maize,0.88
B1301,F0496,Barley,0.599
B1301,F0787,Barley,0.598
B1301,F0629,Barley,0.597
B1302,F1067,Cotton,0.805
B1302,F1981,Cotton,0.599
B1302,F1201,Cotton,0.596
B1302,F1082,Cotton,0.596
B1302,F0739,Cotton,0.596
B1303,F1433,Pulses,0.939
B1303,F0436,Millets,0.878
B1303,F0674,Pulses,0.6
B1303,F0761,Sugarcane,0.599
B1303,F0770,Rice,0.599
B1304,F0222,Maize,0.668
B1304,F1459,Pulses,0.599
B1304,F1536,Wheat,0.599
B1304,F1913,Wheat,0.599
B1304,F0248,Rice,0.599
B1305,F1976,Rice,0.696
B1305,F1893,Cotton,0.599
B1305,F0927,Cotton,0.599
B1305,F1565,Maize,0.597
B1305,F1200,Cotton,0.596
B1306,F1856,Wheat,0.8
B1306,F1768,Rice,0.598
B1306,F1780,Millets,0.598
B1306,F0493,Rice,0.598
B1306,F0888,Pulses,0.598
B1307,F0412,Millets,0.599
B1307,F1752,Millets,0.598
B1307,F1931,Millets,0.597
B1307,F0618,Millets,0.597
B1307,F0970,Maize,0.597
B1308,F0733,Rice,0.599
B1308,F1886,Pulses,0.599
B1308,F1448,Millets,0.599
B1308,F0236,Sugarcane,0.598
B1308,F1431,Rice,0.598
B1309,F0840,Cotton,0.801
B1309,F0012,Barley,0.598
B1309,F0157,Barley,0.598
B1309,F1775,Barley,0.596
B1309,F0242,Barley,0.596
B1310,F1713,Cotton,0.672
B1310,F0951,Maize,0.598
B1310,F0288,Cotton,0.597
B1310,F1638,Cotton,0.596
B1310,F1524,Cotton,0.596
B1311,F0036,Cotton,0.766
B1311,F1158,Rice,0.6
B1311,F0581,Pulses,0.599
B1311,F1007,Sugarcane,0.599
B1311,F0919,Sugarcane,0.599
B1312,F1178,Millets,0.785
B1312,F1882,Wheat,0.687
B1312,F1224,Barley,0.6
B1312,F1511,Barley,0.599
B1312,F0670,Barley,0.599
B1313,F1060,Sugarcane,0.7
B1313,F1198,Maize,0.599
B1313,F0190,Pulses,0.598
B1313,F0805,Pulses,0.598
B1313,F1955,Maize,0.598
B1314,F1023,Wheat,0.599
B1314,F1304,Pulses,0.598
B1314,F0499,Rice,0.596
B1314,F1431,Rice,0.596
B1314,F0261,Rice,0.596
B1315,F0856,Cotton,0.599
B1315,F0666,Cotton,0.598
B1315,F1704,Maize,0.598
B1315,F1322,Maize,0.597
B1315,F0016,Cotton,0.597
B1316,F0176,Pulses,0.87
B1316,F1933,Rice,0.659
B1316,F1522,Rice,0.599
B1316,F0551,Rice,0.599
B1316,F0348,Sugarcane,0.599
B1317,F0639,Wheat,0.6
B1317,F1096,Wheat,0.6
B1317,F0315,Maize,0.599
B1317,F0143,Sugarcane,0.598
B1317,F0528,Wheat,0.594
B1318,F0937,Pulses,0.599
B1318,F0024,Millets,0.599
B1318,F0681,Millets,0.598
B1318,F0223,Pulses,0.597
B1318,F1702,Pulses,0.597
B1319,F1107,Cotton,0.698
B1319,F1915,Millets,0.598
B1319,F0560,Pulses,0.596
B1319,F1573,Pulses,0.595
B1319,F0509,Millets,0.595
B1320,F0204,Rice,0.599
B1320,F1792,Pulses,0.598
B1320,F1718,Maize,0.598
B1320,F0585,Pulses,0.598
B1320,F0297,Pulses,0.597
B1321,F1825,Cotton,0.786
B1321,F0527,Maize,0.599
B1321,F0014,Maize,0.599
B1321,F1152,Cotton,0.598
B1321,F1760,Maize,0.598
B1322,F1543,Sugarcane,0.599
B1322,F1853,Pulses,0.599
B1322,F0185,Rice,0.598
B1322,F1213,Wheat,0.598
B1322,F0428,Sugarcane,0.597
B1323,F0765,Cotton,0.955
B1323,F0487,Maize,0.599
B1323,F1170,Maize,0.599
B1323,F0516,Maize,0.596
B1323,F0444,Millets,0.596
B1324,F1591,Sugarcane,0.599
B1324,F0373,Wheat,0.598
B1324,F1097,Wheat,0.597
B1324,F1294,Rice,0.596
B1324,F1546,Sugarcane,0.596
B1325,F1589,Barley,0.6
B1325,F0855,Barley,0.6
B1325,F1754,Barley,0.599
B1325,F0651,Barley,0.599
B1325,F1759,Barley,0.599
B1326,F0704,Millets,0.895
B1326,F0660,Wheat,0.6
B1326,F0561,Sugarcane,0.6
B1326,F1681,Sugarcane,0.6
B1326,F0400,Rice,0.599
B1327,F0909,Barley,0.598
B1327,F1245,Barley,0.596
B1327,F1343,Barley,0.595
B1327,F1251,Barley,0.593
B1327,F0630,Barley,0.592
B1328,F0333,Sugarcane,0.747
B1328,F0516,Maize,0.599
B1328,F0270,Maize,0.598
B1328,F0537,Millets,0.597
B1328,F1230,Maize,0.595
B1329,F1045,Pulses,0.598
B1329,F0634,Rice,0.598
B1329,F1183,Millets,0.598
B1329,F1316,Sugarcane,0.597
B1329,F0686,Pulses,0.597
B1330,F0580,Wheat,0.6
B1330,F1743,Wheat,0.599
B1330,F1281,Wheat,0.599
B1330,F0520,Wheat,0.598
B1330,F0895,Sugarcane,0.598
B1331,F1416,Sugarcane,0.854
B1331,F0715,Millets,0.6
B1331,F1123,Maize,0.599
B1331,F0167,Millets,0.599
B1331,F0391,Maize,0.599
B1332,F0910,Pulses,0.785
B1332,F0519,Millets,0.599
B1332,F1164,Pulses,0.599
B1332,F0246,Pulses,0.599
B1332,F1236,Sugarcane,0.599
B1333,F1940,Barley,0.859
B1333,F0341,Maize,0.599
B1333,F0767,Cotton,0.598
B1333,F1210,Cotton,0.598
B1333,F0059,Maize,0.598
B1334,F1413,Cotton,0.628
B1334,F0517,Millets,0.599
B1334,F0273,Millets,0.598
B1334,F1993,Maize,0.598
B1334,F1974,Millets,0.598
B1335,F0840,Cotton,0.6
B1335,F0752,Cotton,0.6
B1335,F0490,Cotton,0.6
B1335,F0385,Cotton,0.6
B1335,F0705,Cotton,0.599
B1336,F0582,Rice,0.6
B1336,F1215,Wheat,0.599
B1336,F0267,Sugarcane,0.599
B1336,F1874,Pulses,0.599
B1336,F0803,Rice,0.599
B1337,F1295,Sugarcane,0.804
B1337,F1213,Wheat,0.599
B1337,F1601,Millets,0.599
B1337,F1994,Rice,0.599
B1337,F1009,Sugarcane,0.599
B1338,F1691,Pulses,0.632
B1338,F1226,Pulses,0.598
B1338,F1361,Pulses,0.598
B1338,F1709,Millets,0.597
B1338,F1091,Sugarcane,0.597
B1339,F1321,Millets,0.86
B1339,F0465,Sugarcane,0.6
B1339,F1644,Wheat,0.599
B1339,F0418,Wheat,0.599
B1339,F1472,Wheat,0.598
B1340,F1110,Maize,0.899
B1340,F0485,Cotton,0.599
B1340,F1665,Maize,0.59
B1340,F1117,Barley,0.59
B1340,F0036,Cotton,0.59
B1341,F0563,Barley,0.599
B1341,F1654,Barley,0.598
B1341,F0524,Barley,0.598
B1341,F0449,Barley,0.597
B1341,F1117,Barley,0.596
B1342,F1151,Cotton,0.886
B1342,F1045,Pulses,0.599
B1342,F1947,Rice,0.599
B1342,F1368,Pulses,0.599
B1342,F1573,Pulses,0.598
B1343,F1196,Cotton,0.904
B1343,F1244,Barley,0.6
B1343,F1341,Barley,0.599
B1343,F1677,Barley,0.599
B1343,F0892,Barley,0.599
B1344,F0357,Wheat,0.755
B1344,F1138,Wheat,0.6
B1344,F1758,Rice,0.6
B1344,F0808,Rice,0.599
B1344,F0488,Sugarcane,0.599
B1345,F0200,Maize,0.599
B1345,F0288,Cotton,0.598
B1345,F0495,Cotton,0.597
B1345,F0951,Maize,0.595
B1345,F1524,Cotton,0.594
B1346,F0717,Maize,0.901
B1346,F1210,Cotton,0.599
B1346,F0385,Cotton,0.598
B1346,F0490,Cotton,0.598
B1346,F1207,Cotton,0.598
B1347,F0824,Barley,0.682
B1347,F1519,Sugarcane,0.6
B1347,F1581,Sugarcane,0.6
B1347,F1437,Pulses,0.6
B1347,F1434,Sugarcane,0.6
B1348,F1796,Wheat,0.599
B1348,F1393,Millets,0.599
B1348,F1407,Wheat,0.598
B1348,F1849,Rice,0.598
B1348,F1387,Rice,0.598
B1349,F1128,Wheat,0.889
B1349,F0957,Sugarcane,0.809
B1349,F0236,Sugarcane,0.6
B1349,F1023,Wheat,0.598
B1349,F1431,Rice,0.597
B1350,F0484,Pulses,0.599
B1350,F1171,Millets,0.599
B1350,F1666,Pulses,0.598
B1350,F0872,Millets,0.598
B1350,F1032,Millets,0.597
B1351,F1983,Sugarcane,0.86
B1351,F0131,Sugarcane,0.6
B1351,F0987,Sugarcane,0.6
B1351,F0528,Wheat,0.6
B1351,F1317,Wheat,0.597
B1352,F1553,Barley,0.747
B1352,F0383,Sugarcane,0.6
B1352,F0730,Sugarcane,0.599
B1352,F1145,Sugarcane,0.599
B1352,F1649,Rice,0.598
B1353,F1520,Cotton,0.781
B1353,F1780,Millets,0.6
B1353,F0073,Rice,0.599
B1353,F0933,Rice,0.599
B1353,F0493,Rice,0.599
B1354,F1740,Maize,0.867
B1354,F0092,Sugarcane,0.864
B1354,F0599,Sugarcane,0.763
B1354,F1328,Cotton,0.6
B1354,F0417,Cotton,0.6
B1355,F1513,Cotton,0.6
B1355,F1463,Cotton,0.599
B1355,F1504,Maize,0.597
B1355,F0433,Cotton,0.597
B1355,F1464,Maize,0.596
B1356,F0765,Cotton,0.731
B1356,F1176,Barley,0.716
B1356,F1215,Wheat,0.6
B1356,F0582,Rice,0.6
B1356,F0267,Sugarcane,0.599
B1357,F0976,Wheat,0.827
B1357,F0807,Millets,0.599
B1357,F0283,Pulses,0.597
B1357,F0176,Pulses,0.596
B1357,F1895,Rice,0.595
B1358,F1344,Rice,0.697
B1358,F1387,Rice,0.599
B1358,F1388,Sugarcane,0.599
B1358,F1310,Sugarcane,0.598
B1358,F0993,Wheat,0.598
B1359,F0380,Rice,0.77
B1359,F0032,Rice,0.6
B1359,F1514,Rice,0.6
B1359,F1423,Maize,0.6
B1359,F1862,Pulses,0.599
B1360,F1283,Rice,0.811
B1360,F1042,Wheat,0.6
B1360,F0578,Pulses,0.6
B1360,F1060,Sugarcane,0.599
B1360,F0877,Wheat,0.599
B1361,F0372,Millets,0.835
B1361,F1954,Sugarcane,0.813
B1361,F1311,Maize,0.607
B1361,F1613,Millets,0.6
B1361,F1448,Millets,0.597
B1362,F1048,Rice,0.857
B1362,F0520,Wheat,0.791
B1362,F1543,Sugarcane,0.599
B1362,F0428,Sugarcane,0.599
B1362,F1039,Rice,0.598
B1363,F0671,Rice,0.924
B1363,F1220,Maize,0.902
B1363,F1044,Rice,0.6
B1363,F1229,Pulses,0.6
B1363,F1366,Pulses,0.599
B1364,F1164,Pulses,0.6
B1364,F0826,Sugarcane,0.599
B1364,F1579,Pulses,0.599
B1364,F1324,Pulses,0.599
B1364,F1344,Rice,0.599
B1365,F0554,Sugarcane,0.805
B1365,F0705,Cotton,0.787
B1365,F1080,Rice,0.597
B1365,F1573,Pulses,0.597
B1365,F0452,Pulses,0.597
B1366,F0843,Rice,0.729
B1366,F0003,Cotton,0.599
B1366,F0230,Cotton,0.599
B1366,F0471,Cotton,0.598
B1366,F0944,Cotton,0.597
B1367,F0601,Cotton,0.914
B1367,F0963,Pulses,0.749
B1367,F1966,Rice,0.722
B1367,F0063,Cotton,0.598
B1367,F1030,Cotton,0.598
B1368,F1204,Wheat,0.6
B1368,F0859,Wheat,0.599
B1368,F0690,Wheat,0.599
B1368,F0108,Sugarcane,0.599
B1368,F0819,Sugarcane,0.598
B1369,F1285,Barley,0.821
B1369,F0307,Sugarcane,0.772
B1369,F0031,Cotton,0.72
B1369,F0949,Pulses,0.719
B1369,F1308,Millets,0.599
B1370,F0924,Barley,0.615
B1370,F0095,Pulses,0.599
B1370,F0076,Wheat,0.599
B1370,F1222,Wheat,0.598
B1370,F1271,Wheat,0.598
B1371,F0623,Barley,0.6
B1371,F0741,Barley,0.599
B1371,F0203,Barley,0.598
B1371,F1821,Barley,0.598
B1371,F1275,Barley,0.597
B1372,F0493,Rice,0.599
B1372,F1730,Pulses,0.598
B1372,F1780,Millets,0.597
B1372,F0888,Pulses,0.597
B1372,F1392,Pulses,0.596
B1373,F1831,Wheat,0.887
B1373,F1526,Maize,0.599
B1373,F1444,Maize,0.599
B1373,F1766,Millets,0.599
B1373,F0219,Millets,0.598
B1374,F0774,Sugarcane,0.886
B1374,F0331,Rice,0.834
B1374,F1370,Wheat,0.597
B1374,F0282,Sugarcane,0.596
B1374,F1591,Sugarcane,0.596
B1375,F1135,Maize,0.895
B1375,F0557,Millets,0.767
B1375,F1600,Cotton,0.6
B1375,F0553,Cotton,0.6
B1375,F1205,Cotton,0.599
B1376,F0112,Barley,0.6
B1376,F0711,Barley,0.6
B1376,F0388,Barley,0.599
B1376,F0824,Barley,0.599
B1376,F1589,Barley,0.598
B1377,F0016,Cotton,0.867
B1377,F1525,Cotton,0.599
B1377,F0547,Cotton,0.599
B1377,F0727,Maize,0.598
B1377,F0338,Maize,0.596
B1378,F1153,Sugarcane,0.599
B1378,F0680,Wheat,0.599
B1378,F0759,Rice,0.598
B1378,F0898,Sugarcane,0.598
B1378,F1725,Wheat,0.598
B1379,F1060,Sugarcane,0.6
B1379,F0877,Wheat,0.6
B1379,F0578,Pulses,0.6
B1379,F0836,Sugarcane,0.599
B1379,F1042,Wheat,0.599
B1380,F1867,Wheat,0.932
B1380,F0549,Wheat,0.755
B1380,F0002,Sugarcane,0.599
B1380,F0995,Sugarcane,0.598
B1380,F0235,Sugarcane,0.598
B1381,F1090,Wheat,0.876
B1381,F1903,Rice,0.598
B1381,F0696,Sugarcane,0.598
B1381,F0372,Millets,0.598
B1381,F0807,Millets,0.597
B1382,F1645,Rice,0.599
B1382,F1026,Pulses,0.599
B1382,F0552,Sugarcane,0.599
B1382,F0482,Pulses,0.599
B1382,F0296,Sugarcane,0.599
B1383,F0078,Sugarcane,0.6
B1383,F0010,Wheat,0.599
B1383,F1557,Wheat,0.599
B1383,F1720,Rice,0.599
B1383,F1987,Wheat,0.599
B1384,F1234,Rice,0.839
B1384,F0904,Barley,0.599
B1384,F0849,Barley,0.598
B1384,F0931,Barley,0.598
B1384,F1124,Barley,0.596
B1385,F1166,Wheat,0.909
B1385,F0410,Pulses,0.6
B1385,F0778,Millets,0.6
B1385,F1339,Pulses,0.599
B1385,F1854,Rice,0.599
B1386,F1673,Millets,0.932
B1386,F1173,Maize,0.599
B1386,F0700,Maize,0.599
B1386,F1844,Maize,0.599
B1386,F1413,Cotton,0.597
B1387,F1849,Rice,0.804
B1387,F1330,Cotton,0.6
B1387,F1968,Millets,0.599
B1387,F0199,Cotton,0.598
B1387,F1047,Maize,0.598
B1388,F0449,Barley,0.821
B1388,F1899,Millets,0.6
B1388,F1481,Maize,0.6
B1388,F0387,Maize,0.599
B1388,F1475,Millets,0.598
B1389,F1549,Cotton,0.789
B1389,F1465,Maize,0.648
B1389,F0079,Barley,0.607
B1389,F1104,Rice,0.6
B1389,F1148,Wheat,0.6
B1390,F0315,Maize,0.6
B1390,F0639,Wheat,0.599
B1390,F0143,Sugarcane,0.599
B1390,F1510,Sugarcane,0.598
B1390,F1268,Sugarcane,0.597
B1391,F0644,Rice,0.598
B1391,F1139,Sugarcane,0.597
B1391,F1186,Sugarcane,0.597
B1391,F0514,Pulses,0.597
B1391,F1854,Rice,0.597
B1392,F1132,Wheat,0.6
B1392,F0357,Wheat,0.6
B1392,F0755,Wheat,0.599
B1392,F0983,Sugarcane,0.598
B1392,F1415,Wheat,0.598
B1393,F1723,Barley,0.82
B1393,F1841,Wheat,0.621
B1393,F1375,Maize,0.6
B1393,F0661,Millets,0.599
B1393,F0029,Millets,0.598
B1394,F0730,Sugarcane,0.73
B1394,F1047,Maize,0.599
B1394,F0199,Cotton,0.599
B1394,F0716,Millets,0.599
B1394,F0509,Millets,0.599
B1395,F0688,Cotton,0.6
B1395,F1549,Cotton,0.6
B1395,F0060,Cotton,0.599
B1395,F1808,Cotton,0.599
B1395,F1056,Cotton,0.599
B1396,F1895,Rice,0.599
B1396,F0372,Millets,0.599
B1396,F0696,Sugarcane,0.599
B1396,F0781,Rice,0.598
B1396,F1239,Rice,0.598
B1397,F1283,Rice,0.6
B1397,F0958,Rice,0.6
B1397,F1774,Sugarcane,0.599
B1397,F0267,Sugarcane,0.599
B1397,F1690,Sugarcane,0.599
B1398,F0421,Wheat,0.804
B1398,F0757,Wheat,0.6
B1398,F0613,Sugarcane,0.6
B1398,F1254,Wheat,0.6
B1398,F0863,Wheat,0.599
B1399,F0503,Cotton,0.87
B1399,F0718,Sugarcane,0.612
B1399,F0157,Barley,0.598
B1399,F0242,Barley,0.597
B1399,F1030,Cotton,0.592
B1400,F0022,Cotton,0.848
B1400,F1113,Millets,0.846
B1400,F1429,Pulses,0.829
B1400,F0545,Rice,0.599
B1400,F0033,Sugarcane,0.599
B1401,F0256,Maize,0.675
B1401,F0777,Rice,0.6
B1401,F0422,Wheat,0.599
B1401,F0236,Sugarcane,0.599
B1401,F1498,Millets,0.598
B1402,F0850,Pulses,0.93
B1402,F1804,Millets,0.6
B1402,F0882,Pulses,0.6
B1402,F0497,Maize,0.599
B1402,F0758,Maize,0.599
B1403,F0724,Rice,0.683
B1403,F0247,Rice,0.6
B1403,F0785,Wheat,0.599
B1403,F0534,Rice,0.599
B1403,F0127,Wheat,0.599
B1404,F0172,Cotton,0.701
B1404,F1208,Pulses,0.6
B1404,F1368,Pulses,0.597
B1404,F1420,Rice,0.596
B1404,F1523,Rice,0.596
B1405,F0049,Pulses,0.599
B1405,F0903,Pulses,0.599
B1405,F0820,Rice,0.598
B1405,F0709,Millets,0.597
B1405,F1055,Rice,0.597
B1406,F0034,Wheat,0.688
B1406,F0288,Cotton,0.598
B1406,F0469,Cotton,0.597
B1406,F1524,Cotton,0.595
B1406,F1082,Cotton,0.594
B1407,F1375,Maize,0.739
B1407,F1285,Barley,0.654
B1407,F0897,Pulses,0.598
B1407,F0977,Millets,0.598
B1407,F0696,Sugarcane,0.598
B1408,F1264,Barley,0.598
B1408,F0796,Barley,0.597
B1408,F1977,Barley,0.595
B1408,F1116,Barley,0.595
B1408,F0927,Cotton,0.594
B1409,F1503,Pulses,0.6
B1409,F0791,Pulses,0.6
B1409,F0325,Pulses,0.599
B1409,F1597,Sugarcane,0.599
B1409,F1888,Sugarcane,0.598
B1410,F1882,Wheat,0.822
B1410,F1768,Rice,0.599
B1410,F1967,Rice,0.599
B1410,F0017,Sugarcane,0.599
B1410,F0109,Pulses,0.599
B1411,F0034,Wheat,0.599
B1411,F0294,Wheat,0.599
B1411,F0295,Wheat,0.599
B1411,F0687,Pulses,0.598
B1411,F0489,Rice,0.598
B1412,F0330,Millets,0.675
B1412,F1419,Cotton,0.599
B1412,F1523,Rice,0.599
B1412,F1420,Rice,0.598
B1412,F1719,Wheat,0.596
B1413,F1118,Cotton,0.599
B1413,F1311,Maize,0.599
B1413,F0539,Cotton,0.598
B1413,F0810,Cotton,0.598
B1413,F1656,Maize,0.598
B1414,F0233,Sugarcane,0.875
B1414,F1573,Pulses,0.599
B1414,F1191,Maize,0.598
B1414,F0802,Pulses,0.597
B1414,F1045,Pulses,0.597
B1415,F1832,Cotton,0.633
B1415,F0941,Sugarcane,0.599
B1415,F0295,Wheat,0.598
B1415,F0034,Wheat,0.598
B1415,F1393,Millets,0.598
B1416,F1988,Sugarcane,0.802
B1416,F0555,Rice,0.6
B1416,F2000,Rice,0.599
B1416,F1159,Sugarcane,0.599
B1416,F1699,Rice,0.599
B1417,F1877,Cotton,0.85
B1417,F1394,Pulses,0.831
B1417,F1726,Pulses,0.824
B1417,F1283,Rice,0.599
B1417,F0092,Sugarcane,0.599
B1418,F0840,Cotton,0.597
B1418,F0647,Cotton,0.596
B1418,F0752,Cotton,0.596
B1418,F1069,Cotton,0.596
B1418,F0705,Cotton,0.595
B1419,F1882,Wheat,0.599
B1419,F0233,Sugarcane,0.598
B1419,F0421,Wheat,0.597
B1419,F1753,Wheat,0.597
B1419,F0185,Rice,0.596
B1420,F0767,Cotton,0.598
B1420,F1064,Cotton,0.597
B1420,F1266,Maize,0.597
B1420,F1620,Cotton,0.596
B1420,F1471,Cotton,0.596
B1421,F1931,Millets,0.738
B1421,F0841,Barley,0.6
B1421,F0346,Barley,0.6
B1421,F0550,Barley,0.599
B1421,F1224,Barley,0.597
B1422,F0372,Millets,0.676
B1422,F0738,Cotton,0.6
B1422,F1737,Cotton,0.6
B1422,F0950,Cotton,0.599
B1422,F0590,Cotton,0.599
B1423,F1108,Pulses,0.97
B1423,F0052,Pulses,0.6
B1423,F0874,Rice,0.6
B1423,F1831,Wheat,0.599
B1423,F0579,Wheat,0.599
B1424,F0890,Rice,0.599
B1424,F0833,Maize,0.599
B1424,F0118,Pulses,0.599
B1424,F0671,Rice,0.599
B1424,F0339,Sugarcane,0.598
B1425,F0091,Millets,0.599
B1425,F0789,Millets,0.599
B1425,F1155,Millets,0.598
B1425,F0408,Millets,0.598
B1425,F1509,Millets,0.597
B1426,F0420,Pulses,0.8
B1426,F0962,Rice,0.6
B1426,F1911,Sugarcane,0.6
B1426,F1396,Pulses,0.599
B1426,F0196,Wheat,0.599
B1427,F0667,Pulses,0.599
B1427,F0226,Wheat,0.599
B1427,F1421,Rice,0.597
B1427,F0287,Rice,0.597
B1427,F1725,Wheat,0.596
B1428,F1665,Maize,0.599
B1428,F0719,Millets,0.596
B1428,F1973,Maize,0.594
B1428,F0990,Millets,0.59
B1428,F0005,Maize,0.589
B1429,F1380,Wheat,0.88
B1429,F1538,Pulses,0.796
B1429,F1045,Pulses,0.6
B1429,F0802,Pulses,0.6
B1429,F1947,Rice,0.6
B1430,F1284,Rice,0.87
B1430,F0873,Wheat,0.6
